[2019-10-13 20:51:32] production.ERROR: Invalid 'From' address: '"Peri S" <>'.  {"context":"PHP","user_id":1,"account_id":"1","user_name":"Peri S","method":"POST","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36","locale":"en","ip":"182.65.249.135","count":1,"is_console":"no","is_api":"no","db_server":"mysql","url":"users"} []
[2019-10-15 15:06:19] production.ERROR: ***UnexpectedValueException*** [0] : /var/www/invoiceninja-develop/vendor/symfony/http-foundation/Response.php [Line 399] => The Response content must be a string or object implementing __toString(), "object" given.  {"context":"PHP","user_id":1,"account_id":"1","user_name":"Peri S","method":"GET","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36","locale":"en","ip":"49.207.142.150","count":4,"is_console":"no","is_api":"no","db_server":"mysql","url":"clients/statement/1"} []
[2019-10-15 15:06:21] production.ERROR: Uncaught ReferenceError: invoice is not defined | Line: 690, Column: 35  {"context":"JavaScript","user_id":1,"account_id":"1","user_name":"Peri S","method":"GET","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36","locale":"en","ip":"49.207.142.150","count":5,"is_console":"no","is_api":"no","db_server":"mysql","url":"log_error"} []
[2019-10-15 15:06:27] production.ERROR: ***UnexpectedValueException*** [0] : /var/www/invoiceninja-develop/vendor/symfony/http-foundation/Response.php [Line 399] => The Response content must be a string or object implementing __toString(), "object" given.  {"context":"PHP","user_id":1,"account_id":"1","user_name":"Peri S","method":"GET","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36","locale":"en","ip":"49.207.142.150","count":6,"is_console":"no","is_api":"no","db_server":"mysql","url":"clients/statement/1"} []
[2019-10-15 15:06:32] production.ERROR: Uncaught ReferenceError: invoice is not defined | Line: 690, Column: 35  {"context":"JavaScript","user_id":1,"account_id":"1","user_name":"Peri S","method":"GET","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36","locale":"en","ip":"49.207.142.150","count":7,"is_console":"no","is_api":"no","db_server":"mysql","url":"log_error"} []
[2019-10-15 15:12:29] production.ERROR: No Account or Server API tokens were supplied in the HTTP headers. Please add a header for either X-Postmark-Server-Token or X-Postmark-Account-Token.  {"context":"PHP","user_id":1,"account_id":"1","user_name":"Peri S","method":"POST","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36","locale":"en","ip":"49.207.142.150","count":8,"is_console":"no","is_api":"no","db_server":"mysql","url":"tickets"} []
[2019-10-15 15:34:28] production.ERROR: No Account or Server API tokens were supplied in the HTTP headers. Please add a header for either X-Postmark-Server-Token or X-Postmark-Account-Token.  {"context":"PHP","user_id":1,"account_id":"1","user_name":"Peri S","method":"POST","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36","locale":"en","ip":"49.207.142.150","count":9,"is_console":"no","is_api":"no","db_server":"mysql","url":"tickets"} []
[2019-10-15 15:34:46] production.ERROR: No Account or Server API tokens were supplied in the HTTP headers. Please add a header for either X-Postmark-Server-Token or X-Postmark-Account-Token.  {"context":"PHP","user_id":0,"account_id":0,"user_name":"","method":"POST","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36","locale":"en","ip":"75.43.176.255","count":1,"is_console":"no","is_api":"no","db_server":"mysql","url":"client/tickets/create"} []
[2019-10-15 15:45:13] production.ERROR: While your account is pending approval, all recipient addresses must share the same domain as the 'From' address. The domain of the 'From' address is 'sonline.us', but you are attempting to send email to the following domain: 'irongrid.net'.  {"context":"PHP","user_id":1,"account_id":"1","user_name":"Peri S","method":"POST","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36","locale":"en","ip":"49.207.142.150","count":10,"is_console":"no","is_api":"no","db_server":"mysql","url":"users"} []
[2019-10-15 17:45:34] production.ERROR: While your account is pending approval, all recipient addresses must share the same domain as the 'From' address. The domain of the 'From' address is 'sonline.us', but you are attempting to send email to the following domain: 'irongrid.net'.  {"context":"PHP","user_id":1,"account_id":"1","user_name":"Peri S","method":"GET","user_agent":"Mozilla/5.0 (iPhone; CPU iPhone OS 13_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/77.0.3865.103 Mobile/15E148 Safari/605.1","locale":"en","ip":"49.206.125.213","count":1,"is_console":"no","is_api":"no","db_server":"mysql","url":"send_confirmation/2"} []
[2019-10-15 17:46:10] production.ERROR: While your account is pending approval, all recipient addresses must share the same domain as the 'From' address. The domain of the 'From' address is 'sonline.us', but you are attempting to send email to the following domain: 'irongrid.net'.  {"context":"PHP","user_id":1,"account_id":"1","user_name":"Peri S","method":"GET","user_agent":"Mozilla/5.0 (iPhone; CPU iPhone OS 13_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/77.0.3865.103 Mobile/15E148 Safari/605.1","locale":"en","ip":"49.206.125.213","count":2,"is_console":"no","is_api":"no","db_server":"mysql","url":"send_confirmation/2"} []
[2019-10-15 17:48:13] production.ERROR: While your account is pending approval, all recipient addresses must share the same domain as the 'From' address. The domain of the 'From' address is 'sonline.us', but you are attempting to send email to the following domain: 'irongrid.net'.  {"context":"PHP","user_id":1,"account_id":"1","user_name":"Peri S","method":"PUT","user_agent":"Mozilla/5.0 (iPhone; CPU iPhone OS 13_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/77.0.3865.103 Mobile/15E148 Safari/605.1","locale":"en","ip":"49.206.125.213","count":3,"is_console":"no","is_api":"no","db_server":"mysql","url":"users/2"} []
[2019-10-16 15:46:57] production.ERROR: While your account is pending approval, all recipient addresses must share the same domain as the 'From' address. The domain of the 'From' address is 'sonline.us', but you are attempting to send email to the following domain: 'irongrid.net'.  {"context":"PHP","user_id":0,"account_id":0,"user_name":"","method":"POST","user_agent":"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36","locale":"en","ip":"208.97.24.27","count":1,"is_console":"no","is_api":"no","db_server":"mysql","url":"recover_password"} []
[2019-10-16 18:28:44] production.ERROR: While your account is pending approval, all recipient addresses must share the same domain as the 'From' address. The domain of the 'From' address is 'sonline.us', but you are attempting to send email to the following domain: 'irongrid.net'.  {"context":"PHP","user_id":0,"account_id":0,"user_name":"","method":"POST","user_agent":"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36","locale":"en","ip":"208.97.24.27","count":2,"is_console":"no","is_api":"no","db_server":"mysql","url":"recover_password"} []
[2019-10-16 18:32:35] production.ERROR: While your account is pending approval, all recipient addresses must share the same domain as the 'From' address. The domain of the 'From' address is 'sonline.us', but you are attempting to send email to the following domain: 'irongrid.net'.  {"context":"PHP","user_id":0,"account_id":0,"user_name":"","method":"POST","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763","locale":"en","ip":"122.178.74.61","count":1,"is_console":"no","is_api":"no","db_server":"mysql","url":"recover_password"} []
[2019-10-16 18:35:22] production.ERROR: While your account is pending approval, all recipient addresses must share the same domain as the 'From' address. The domain of the 'From' address is 'sonline.us', but you are attempting to send email to the following domain: 'irongrid.net'.  {"context":"PHP","user_id":1,"account_id":"1","user_name":"Peri S","method":"GET","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36","locale":"en","ip":"122.178.74.61","count":1,"is_console":"no","is_api":"no","db_server":"mysql","url":"send_confirmation/2"} []
[2019-10-16 19:02:56] production.ERROR: While your account is pending approval, all recipient addresses must share the same domain as the 'From' address. The domain of the 'From' address is 'sonline.us', but you are attempting to send email to the following domain: 'sourcesol.co.in'.  {"context":"PHP","user_id":1,"account_id":"1","user_name":"Peri S","method":"POST","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36","locale":"en","ip":"122.178.74.61","count":1,"is_console":"no","is_api":"no","db_server":"mysql","url":"users"} []
[2019-10-20 18:38:44] production.ERROR: No Account or Server API tokens were supplied in the HTTP headers. Please add a header for either X-Postmark-Server-Token or X-Postmark-Account-Token.  {"context":"PHP","user_id":4,"account_id":"1","user_name":"Sonline Info","method":"POST","user_agent":"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36","locale":"en","ip":"208.101.141.4","count":1,"is_console":"no","is_api":"no","db_server":"mysql","url":"tickets"} []
[2019-10-26 11:17:11] production.ERROR: ***Symfony\Component\HttpFoundation\Exception\SuspiciousOperationException*** [0] : /var/www/invoiceninja-develop/vendor/symfony/http-foundation/Request.php [Line 1292] => Invalid Host "$".  {"context":"PHP","user_id":0,"account_id":0,"user_name":"","method":"GET","user_agent":"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)","locale":"en","ip":"185.244.110.207","count":1,"is_console":"no","is_api":"no","db_server":"mysql","url":"/"} []
